STAB,STATE,COUNTY,CITY,METRO,,,,,,
CA,California,CALAVERAS,Copperopolis,Copperopolis,,,,,,
CA,California,KINGS,Corcoran,Corcoran,,,,,,
CA,California,TEHAMA,Corning,Corning,,,,,,
CA,California,ORANGE,Corona Del Mar,Corona Del Mar,,,,,,
CA,California,ORANGE,Corona Dl Mar,Corona Del Mar,,,,,,
CA,California,RIVERSIDE,Corona,Corona,,,,,,
CA,California,RIVERSIDE,Eastvale,Corona,,,,,,
CA,California,SAN DIEGO,Coronado,Coronado,,,,,,
CA,California,SAN DIEGO,San Diego,Coronado,,,,,,
CA,California,MARIN,Corte Madera,Corte Madera,,,,,,
CA,California,ORANGE,Costa Mesa,Costa Mesa,,,,,,
CA,California,SONOMA,Cotati,Cotati,,,,,,
CA,California,SHASTA,Cottonwood,Cottonwood,,,,,,
CA,California,MARIPOSA,Coulterville,Coulterville,,,,,,
CA,California,SACRAMENTO,Courtland,Courtland,,,,,,
CA,California,SACRAMENTO,Paintersville,Courtland,,,,,,
CA,California,SACRAMENTO,Randall Island,Courtland,,,,,,
CA,California,SACRAMENTO,Sutter Island,Courtland,,,,,,
CA,California,MENDOCINO,Covelo,Covelo,,,,,,
CA,California,LOS ANGELES,Charter Oak,Covina,,,,,,
CA,California,LOS ANGELES,Covina,Covina,,,,,,
CA,California,SANTA CLARA,Coyote,Coyote,,,,,,
CA,California,DEL NORTE,Crescent City,Crescent City,,,,,,
CA,California,DEL NORTE,Northcrest,Crescent City,,,,,,
CA,California,DEL NORTE,Pelican Bay State Prison,Crescent City,,,,,,
CA,California,PLUMAS,Crescent Mills,Crescent Mills,,,,,,
CA,California,PLUMAS,Crescent Mls,Crescent Mills,,,,,,
CA,California,MERCED,Cressey,Cressey,,,,,,
CA,California,SAN BERNARDINO,Crest Park,Crest Park,,,,,,
CA,California,SAN BERNARDINO,Crestline,Crestline,,,,,,
CA,California,SAN BERNARDINO,Lake Gregory,Crestline,,,,,,
CA,California,SAN BERNARDINO,Valley Of Enchantment,Crestline,,,,,,
CA,California,SAN LUIS OBISPO,Creston,Creston,,,,,,
CA,California,CONTRA COSTA,Crockett,Crockett,,,,,,
CA,California,STANISLAUS,Crows Landing,Crows Landing,,,,,,
CA,California,LOS ANGELES,Culver City,Culver City,,,,,,
CA,California,LOS ANGELES,Los Angeles,Culver City,,,,,,
CA,California,SANTA CLARA,Cupertino,Cupertino,,,,,,
CA,California,SANTA CLARA,Monte Vista,Cupertino,,,,,,
CA,California,SANTA CLARA,Permanente,Cupertino,,,,,,
CA,California,TULARE,Cutler,Cutler,,,,,,
CA,California,HUMBOLDT,Cutten,Cutten,,,,,,
CA,California,HUMBOLDT,Eureka,Cutten,,,,,,
CA,California,ORANGE,Cypress,Cypress,,,,,,
CA,California,SAN BERNARDINO,Daggett,Daggett,,,,,,
CA,California,SAN MATEO,Broadmoor Vlg,Daly City,,,,,,
CA,California,SAN MATEO,Colma,Daly City,,,,,,
CA,California,SAN MATEO,Daly City,Daly City,,,,,,
CA,California,ORANGE,Dana Point,Dana Point,,,,,,
CA,California,ORANGE,Monarch Bay,Dana Point,,,,,,
CA,California,ORANGE,Monarch Beach,Dana Point,,,,,,
CA,California,CONTRA COSTA,Blackhawk,Danville,,,,,,
CA,California,CONTRA COSTA,Danville,Danville,,,,,,
CA,California,INYO,Darwin,Darwin,,,,,,
CA,California,SANTA CRUZ,Davenport,Davenport,,,,,,
CA,California,MODOC,Davis Creek,Davis Creek,,,,,,
CA,California,MODOC,Willow Ranch,Davis Creek,,,,,,
CA,California,YOLO,Davis,Davis,,,,,,
CA,California,YOLO,El Macero,Davis,,,,,,
CA,California,INYO,Death Valley,Death Valley,,,,,,
CA,California,INYO,Death Valley Jct,Death Valley,,,,,,
CA,California,INYO,Death Valley Junction,Death Valley,,,,,,
CA,California,INYO,Stove Pipe Wells,Death Valley,,,,,,
CA,California,NAPA,Angwin,Deer Park,,,,,,
CA,California,NAPA,Deer Park,Deer Park,,,,,,
CA,California,SAN DIEGO,Del Mar,Del Mar,,,,,,
CA,California,FRESNO,Del Rey,Del Rey,,,,,,
CA,California,KERN,Delano,Delano,,,,,,
CA,California,MERCED,Delhi,Delhi,,,,,,
CA,California,STANISLAUS,Denair,Denair,,,,,,
CA,California,SAN DIEGO,Descanso,Descanso,,,,,,
CA,California,RIVERSIDE,Desert Center,Desert Center,,,,,,
CA,California,RIVERSIDE,Eagle Mountain,Desert Center,,,,,,
CA,California,RIVERSIDE,Eagle Mtn,Desert Center,,,,,,
CA,California,RIVERSIDE,Desert Edge,Desert Hot Springs,,,,,,
CA,California,RIVERSIDE,Desert Hot Springs,Desert Hot Springs,,,,,,
CA,California,RIVERSIDE,Dsrt Hot Spgs,Desert Hot Springs,,,,,,
CA,California,RIVERSIDE,Sky Valley,Desert Hot Springs,,,,,,
CA,California,CONTRA COSTA,Diablo,Diablo,,,,,,
CA,California,LOS ANGELES,Diamond Bar,Diamond Bar,,,,,,
CA,California,LOS ANGELES,Pomona,Diamond Bar,,,,,,
CA,California,EL DORADO,Diamond Spgs,Diamond Springs,,,,,,
CA,California,EL DORADO,Diamond Springs,Diamond Springs,,,,,,
CA,California,MARIN,Dillon Beach,Dillon Beach,,,,,,
CA,California,TULARE,Dinuba,Dinuba,,,,,,
CA,California,TULARE,London,Dinuba,,,,,,
CA,California,CONTRA COSTA,Byron,Discovery Bay,,,,,,
CA,California,CONTRA COSTA,Discovery Bay,Discovery Bay,,,,,,
CA,California,SOLANO,Dixon,Dixon,,,,,,
CA,California,SOLANO,Liberty Farms,Dixon,,,,,,
CA,California,YUBA,Dobbins,Dobbins,,,,,,
CA,California,LOS ANGELES,Dodgertown,Dodgertown,,,,,,
CA,California,LOS ANGELES,Los Angeles,Dodgertown,,,,,,
CA,California,LOS ANGELES,Los Angeles Dodgers,Dodgertown,,,,,,
CA,California,SISKIYOU,Dorris,Dorris,,,,,,
CA,California,MERCED,Dos Palos,Dos Palos,,,,,,
CA,California,MENDOCINO,Dos Rios,Dos Rios,,,,,,
CA,California,TRINITY,Douglas City,Douglas City,,,,,,
CA,California,CALAVERAS,Douglas Flat,Douglas Flat,,,,,,
CA,California,CALAVERAS,Vallecito,Douglas Flat,,,,,,
CA,California,LOS ANGELES,Downey,Downey,,,,,,
CA,California,SIERRA,Downieville,Downieville,,,,,,
CA,California,LASSEN,Doyle,Doyle,,,,,,
CA,California,AMADOR,Drytown,Drytown,,,,,,
CA,California,AMADOR,Sutter Creek,Drytown,,,,,,
CA,California,LOS ANGELES,Bradbury,Duarte,,,,,,
CA,California,LOS ANGELES,Duarte,Duarte,,,,,,
CA,California,LOS ANGELES,Irwindale,Duarte,,,,,,
CA,California,ALAMEDA,Dublin,Dublin,,,,,,
CA,California,ALAMEDA,Pleasanton,Dublin,,,,,,
CA,California,TULARE,Ducor,Ducor,,,,,,
CA,California,SAN DIEGO,Dulzura,Dulzura,,,,,,
CA,California,SONOMA,Duncans Mills,Duncans Mills,,,,,,
CA,California,FRESNO,Dunlap,Dunlap,,,,,,
CA,California,YOLO,Dunnigan,Dunnigan,,,,,,
CA,California,SISKIYOU,Dunsmuir,Dunsmuir,,,,,,
CA,California,BUTTE,Durham,Durham,,,,,,
CA,California,PLACER,Dutch Flat,Dutch Flat,,,,,,
CA,California,MODOC,Eagleville,Eagleville,,,,,,
CA,California,TULARE,Allensworth,Earlimart,,,,,,
CA,California,TULARE,Earlimart,Earlimart,,,,,,
CA,California,SAN BERNARDINO,Big River,Earp,,,,,,
CA,California,SAN BERNARDINO,Earp,Earp,,,,,,
CA,California,ORANGE,East Irvine,East Irvine,,,,,,
CA,California,ORANGE,Irvine,East Irvine,,,,,,
CA,California,EL DORADO,Echo Lake,Echo Lake,,,,,,
CA,California,EL DORADO,Twin Bridges,Echo Lake,,,,,,
CA,California,KERN,Edison,Edison,,,,,,
CA,California,KERN,Aerial Acres,Edwards,,,,,,
CA,California,KERN,Edward,Edwards,,,,,,
CA,California,KERN,Edwards,Edwards,,,,,,
CA,California,KERN,Edwards AFB,Edwards,,,,,,
CA,California,KERN,Edwards Air Force Base,Edwards,,,,,,
CA,California,KERN,North Edwards,Edwards,,,,,,
CA,California,SAN DIEGO,Bostonia,El Cajon,,,,,,
CA,California,SAN DIEGO,Crest,El Cajon,,,,,,
CA,California,SAN DIEGO,El Cajon,El Cajon,,,,,,
CA,California,IMPERIAL,El Centro,El Centro,,,,,,
CA,California,CONTRA COSTA,El Cerrito,El Cerrito,,,,,,
CA,California,EL DORADO,El Dorado Hills,El Dorado Hills,,,,,,
CA,California,EL DORADO,El Dorado Hls,El Dorado Hills,,,,,,
CA,California,EL DORADO,Folsom,El Dorado Hills,,,,,,
CA,California,EL DORADO,El Dorado,El Dorado,,,,,,
CA,California,EL DORADO,Nashville,El Dorado,,,,,,
CA,California,SAN MATEO,El Granada,El Granada,,,,,,
CA,California,LOS ANGELES,City Industry,El Monte,,,,,,
CA,California,LOS ANGELES,City Of Industry,El Monte,,,,,,
CA,California,LOS ANGELES,El Monte,El Monte,,,,,,
CA,California,LOS ANGELES,Wells Fargo Bank,El Monte,,,,,,
CA,California,MERCED,El Nido,El Nido,,,,,,
CA,California,MARIPOSA,El Portal,El Portal,,,,,,
CA,California,LOS ANGELES,El Segundo,El Segundo,,,,,,
CA,California,CONTRA COSTA,El Sobrante,El Sobrante,,,,,,
CA,California,CONTRA COSTA,Richmond,El Sobrante,,,,,,
CA,California,CONTRA COSTA,San Pablo,El Sobrante,,,,,,
CA,California,ORANGE,El Toro,El Toro,,,,,,
CA,California,ORANGE,Lake Forest,El Toro,,,,,,
CA,California,SONOMA,El Verano,El Verano,,,,,,
CA,California,SONOMA,Eldridge,Eldridge,,,,,,
CA,California,GLENN,Elk Creek,Elk Creek,,,,,,
CA,California,GLENN,Grindstone Creek Rancheria,Elk Creek,,,,,,
CA,California,SACRAMENTO,Elk Grove,Elk Grove,,,,,,
CA,California,MENDOCINO,Elk,Elk,,,,,,
CA,California,SOLANO,Elmira,Elmira,,,,,,
CA,California,SACRAMENTO,Elverta,Elverta,,,,,,
CA,California,ALAMEDA,Emeryville,Emeryville,,,,,,
CA,California,ALAMEDA,Oakland,Emeryville,,,,,,
CA,California,PLACER,Alta,Emigrant Gap,,,,,,
CA,California,PLACER,Blue Canyon,Emigrant Gap,,,,,,
CA,California,PLACER,Emigrant Gap,Emigrant Gap,,,,,,
CA,California,STANISLAUS,Empire,Empire,,,,,,
CA,California,SAN DIEGO,Encinitas,Encinitas,,,,,,
CA,California,SAN DIEGO,Leucadia,Encinitas,,,,,,
CA,California,SAN DIEGO,Olivenhain,Encinitas,,,,,,
CA,California,LOS ANGELES,Encino,Encino,,,,,,
CA,California,LOS ANGELES,Van Nuys,Encino,,,,,,
CA,California,SAN JOAQUIN,Escalon,Escalon,,,,,,
CA,California,SAN DIEGO,Escondido,Escondido,,,,,,
CA,California,SAN DIEGO,Hidden Meadows,Escondido,,,,,,
CA,California,YOLO,Esparto,Esparto,,,,,,
CA,California,SAN BERNARDINO,Essex,Essex,,,,,,
CA,California,SAN BERNARDINO,Goffs,Essex,,,,,,
CA,California,SISKIYOU,Etna,Etna,,,,,,
CA,California,SISKIYOU,Sawyers Bar,Etna,,,,,,
CA,California,HUMBOLDT,Eureka,Eureka,,,,,,
CA,California,TULARE,Exeter,Exeter,,,,,,
CA,California,SACRAMENTO,Fair Oaks,Fair Oaks,,,,,,
CA,California,MARIN,Fairfax,Fairfax,,,,,,
CA,California,SOLANO,Fairfield,Fairfield,,,,,,
CA,California,SOLANO,Suisun City,Fairfield,,,,,,
CA,California,SHASTA,Fall River Mills,Fall River Mills,,,,,,
CA,California,SHASTA,Fl River Mls,Fall River Mills,,,,,,
CA,California,SAN DIEGO,Fallbrook,Fallbrook,,,,,,
CA,California,SAN DIEGO,Rainbow,Fallbrook,,,,,,
CA,California,TULARE,Farmersville,Farmersville,,,,,,
CA,California,SAN JOAQUIN,Farmington,Farmington,,,,,,
CA,California,SAN BERNARDINO,Fawnskin,Fawnskin,,,,,,
CA,California,BUTTE,Feather Falls,Feather Falls,,,,,,
CA,California,BUTTE,Oroville,Feather Falls,,,,,,
CA,California,KERN,Fellows,Fellows,,,,,,
CA,California,SANTA CRUZ,Felton,Felton,,,,,,
CA,California,SANTA CRUZ,Lompico,Felton,,,,,,
CA,California,HUMBOLDT,Ferndale,Ferndale,,,,,,
CA,California,AMADOR,Fiddletown,Fiddletown,,,,,,
CA,California,HUMBOLDT,Fields Landing,Fields Landing,,,,,,
CA,California,HUMBOLDT,Fields Ldg,Fields Landing,,,,,,
CA,California,VENTURA,Fillmore,Fillmore,,,,,,
CA,California,LAKE,Finley,Finley,,,,,,
CA,California,FRESNO,Firebaugh,Firebaugh,,,,,,
CA,California,MARIPOSA,Fish Camp,Fish Camp,,,,,,
CA,California,FRESNO,Five Points,Five Points,,,,,,
CA,California,NEVADA,Floriston,Floriston,,,,,,
CA,California,TEHAMA,Corning,Flournoy,,,,,,
CA,California,TEHAMA,Flournoy,Flournoy,,,,,,
CA,California,SACRAMENTO,Folsom,Folsom,,,,,,
CA,California,SACRAMENTO,Lake Natoma,Folsom,,,,,,
CA,California,SACRAMENTO,Mormon Island,Folsom,,,,,,
CA,California,SACRAMENTO,Pine Bluff,Folsom,,,,,,
CA,California,SACRAMENTO,White Rock,Folsom,,,,,,
CA,California,SAN BERNARDINO,Fontana,Fontana,,,,,,
CA,California,ORANGE,El Toro,Foothill Ranch,,,,,,
CA,California,ORANGE,Foothill Ranch,Foothill Ranch,,,,,,
CA,California,ORANGE,Foothill Rnch,Foothill Ranch,,,,,,
CA,California,ORANGE,Lake Forest,Foothill Ranch,,,,,,
CA,California,BUTTE,Forbestown,Forbestown,,,,,,
CA,California,SAN BERNARDINO,Fallsvale,Forest Falls,,,,,,
CA,California,SAN BERNARDINO,Forest Falls,Forest Falls,,,,,,
CA,California,MARIN,Forest Knolls,Forest Knolls,,,,,,
CA,California,BUTTE,Butte Meadows,Forest Ranch,,,,,,
CA,California,BUTTE,Forest Ranch,Forest Ranch,,,,,,
CA,California,PLACER,Baker Ranch,Foresthill,,,,,,
CA,California,PLACER,Foresthill,Foresthill,,,,,,
CA,California,PLACER,Michigan Bluff,Foresthill,,,,,,
CA,California,PLACER,Todd Valley,Foresthill,,,,,,
CA,California,SONOMA,Forestville,Forestville,,,,,,
CA,California,SISKIYOU,Forks Of Salmon,Forks Of Salmon,,,,,,
CA,California,SISKIYOU,Frk Of Salmon,Forks Of Salmon,,,,,,
CA,California,MODOC,Fort Bidwell,Fort Bidwell,,,,,,
CA,California,MODOC,Ft Bidwell,Fort Bidwell,,,,,,
CA,California,MENDOCINO,Cleone,Fort Bragg,,,,,,
CA,California,MENDOCINO,Fort Bragg,Fort Bragg,,,,,,
CA,California,MENDOCINO,Inglenook,Fort Bragg,,,,,,
CA,California,MENDOCINO,Noyo,Fort Bragg,,,,,,
CA,California,MENDOCINO,Pudding Creek,Fort Bragg,,,,,,
CA,California,MENDOCINO,Redwood Lodge,Fort Bragg,,,,,,
CA,California,MENDOCINO,Sherwood Valley Rancheria,Fort Bragg,,,,,,
CA,California,DEL NORTE,Crescent City,Fort Dick,,,,,,
CA,California,DEL NORTE,Fort Dick,Fort Dick,,,,,,
CA,California,SAN BERNARDINO,Barstow,Fort Irwin,,,,,,
CA,California,SAN BERNARDINO,Fort Irwin,Fort Irwin,,,,,,
CA,California,SISKIYOU,Fort Jones,Fort Jones,,,,,,
CA,California,HUMBOLDT,Fortuna,Fortuna,,,,,,
CA,California,ORANGE,Fountain Valley,Fountain Valley,,,,,,
CA,California,ORANGE,Fountain Vly,Fountain Valley,,,,,,
CA,California,ORANGE,Santa Ana,Fountain Valley,,,,,,
CA,California,FRESNO,Fowler,Fowler,,,,,,
CA,California,KERN,Frazier Park,Frazier Park,,,,,,
CA,California,SANTA CRUZ,Freedom,Freedom,,,,,,
CA,California,ALAMEDA,Fremont,Fremont,,,,,,
CA,California,SAN JOAQUIN,French Camp,French Camp,,,,,,
CA,California,SHASTA,French Gulch,French Gulch,,,,,,
CA,California,FRESNO,Aetna Life And Casualty,Fresno,,,,,,
CA,California,FRESNO,Ca State Univ Fresno,Fresno,,,,,,
CA,California,FRESNO,Calwa,Fresno,,,,,,
CA,California,FRESNO,Fresno,Fresno,,,,,,
CA,California,FRESNO,Fresno Bee,Fresno,,,,,,
CA,California,FRESNO,Fresno City College,Fresno,,,,,,
CA,California,FRESNO,Fresno City Utilities,Fresno,,,,,,
CA,California,FRESNO,Fresno Cnty Social Svc Dept,Fresno,,,,,,
CA,California,FRESNO,Fresno State University,Fresno,,,,,,
CA,California,FRESNO,Fresno Superior Court,Fresno,,,,,,
CA,California,FRESNO,Frs,Fresno,,,,,,
CA,California,FRESNO,Irs Service Center,Fresno,,,,,,
CA,California,FRESNO,Malaga,Fresno,,,,,,
CA,California,FRESNO,Pacific Gas And Electric,Fresno,,,,,,
CA,California,FRESNO,Pinedale,Fresno,,,,,,
CA,California,FRESNO,Rolinda,Fresno,,,,,,
CA,California,FRESNO,United Faith Found,Fresno,,,,,,
CA,California,FRESNO,Friant,Friant,,,,,,
CA,California,ORANGE,Fullerton,Fullerton,,,,,,
CA,California,SONOMA,Fulton,Fulton,,,,,,
CA,California,SACRAMENTO,Galt,Galt,,,,,,
CA,California,HUMBOLDT,Garberville,Garberville,,,,,,
CA,California,ORANGE,Garden Grove,Garden Grove,,,,,,
CA,California,EL DORADO,Garden Valley,Garden Valley,,,,,,
CA,California,LOS ANGELES,Gardena,Gardena,,,,,,
CA,California,DEL NORTE,Gasquet,Gasquet,,,,,,
CA,California,SISKIYOU,Gazelle,Gazelle,,,,,,
CA,California,EL DORADO,Buffalo Hill,Georgetown,,,,,,
CA,California,EL DORADO,Georgetown,Georgetown,,,,,,
CA,California,EL DORADO,Virner,Georgetown,,,,,,
CA,California,EL DORADO,Volcanoville,Georgetown,,,,,,
CA,California,EL DORADO,Wentworth Springs,Georgetown,,,,,,
CA,California,TEHAMA,Gerber,Gerber,,,,,,
CA,California,SONOMA,Geyserville,Geyserville,,,,,,
CA,California,SANTA CLARA,Gilroy,Gilroy,,,,,,
CA,California,SONOMA,Glen Ellen,Glen Ellen,,,,,,
CA,California,CALAVERAS,Glencoe,Glencoe,,,,,,
CA,California,LOS ANGELES,Glendale,Glendale,,,,,,
CA,California,LOS ANGELES,Glendale Galleria,Glendale,,,,,,
CA,California,LOS ANGELES,Glendora,Glendora,,,,,,
CA,California,LAKE,Glenhaven,Glenhaven,,,,,,
CA,California,GLENN,Bayliss,Glenn,,,,,,
CA,California,GLENN,Glenn,Glenn,,,,,,
CA,California,GLENN,Ordbend,Glenn,,,,,,
CA,California,KERN,Glennville,Glennville,,,,,,
CA,California,PLACER,Gold Run,Gold Run,,,,,,
CA,California,PLACER,Magra,Gold Run,,,,,,
CA,California,SANTA BARBARA,Gaviota,Goleta,,,,,,
CA,California,SANTA BARBARA,Goleta,Goleta,,,,,,
CA,California,SANTA BARBARA,Isla Vista,Goleta,,,,,,
CA,California,SANTA BARBARA,Santa Barbara,Goleta,,,,,,
CA,California,SANTA BARBARA,Santa Barbara P & D Ctr,Goleta,,,,,,
CA,California,MONTEREY,Gonzales,Gonzales,,,,,,
CA,California,SIERRA,Goodyears Bar,Goodyears Bar,,,,,,
CA,California,TULARE,Goshen,Goshen,,,,,,
CA,California,LOS ANGELES,Granada Hills,Granada Hills,,,,,,
CA,California,LOS ANGELES,San Fernando,Granada Hills,,,,,,
CA,California,SAN BERNARDINO,Grand Terrace,Grand Terrace,,,,,,
CA,California,PLACER,Granite Bay,Granite Bay,,,,,,
CA,California,PLACER,Roseville,Granite Bay,,,,,,
CA,California,NEVADA,Alta Hill,Grass Valley,,,,,,
CA,California,NEVADA,Alta Sierra,Grass Valley,,,,,,
CA,California,NEVADA,Bear River Pines,Grass Valley,,,,,,
CA,California,NEVADA,Boston Ravine,Grass Valley,,,,,,
CA,California,NEVADA,Glenbrook Heights,Grass Valley,,,,,,
CA,California,NEVADA,Grass Valley,Grass Valley,,,,,,
CA,California,NEVADA,Hills Flat,Grass Valley,,,,,,
CA,California,NEVADA,La Barr Meadows,Grass Valley,,,,,,
CA,California,NEVADA,Peardale,Grass Valley,,,,,,
CA,California,NEVADA,Spring Hill,Grass Valley,,,,,,
CA,California,NEVADA,Sunset View,Grass Valley,,,,,,
CA,California,NEVADA,Union Hill,Grass Valley,,,,,,
CA,California,NEVADA,Willaura Estates,Grass Valley,,,,,,
CA,California,SONOMA,Graton,Graton,,,,,,
CA,California,SAN BERNARDINO,Green Valley Lake,Green Valley Lake,,,,,,
CA,California,SAN BERNARDINO,Green Vly Lk,Green Valley Lake,,,,,,
CA,California,MARIN,Greenbrae,Greenbrae,,,,,,
CA,California,MARIN,Kent Woodlands,Greenbrae,,,,,,
CA,California,MARIN,Kentfield,Greenbrae,,,,,,
CA,California,MONTEREY,Greenfield,Greenfield,,,,,,
CA,California,SISKIYOU,Greenview,Greenview,,,,,,
CA,California,PLUMAS,Almanor,Greenville,,,,,,
CA,California,PLUMAS,Greenville,Greenville,,,,,,
CA,California,EL DORADO,Greenwood,Greenwood,,,,,,
CA,California,SISKIYOU,Grenada,Grenada,,,,,,
CA,California,BUTTE,East Gridley,Gridley,,,,,,
CA,California,BUTTE,Gridley,Gridley,,,,,,
CA,California,BUTTE,Manzanita,Gridley,,,,,,
CA,California,COLUSA,Grimes,Grimes,,,,,,
CA,California,EL DORADO,Grizzly Flats,Grizzly Flats,,,,,,
CA,California,TUOLUMNE,Groveland,Groveland,,,,,,
CA,California,SAN LUIS OBISPO,Grover Beach,Grover Beach,,,,,,
CA,California,SANTA BARBARA,Guadalupe,Guadalupe,,,,,,
CA,California,MENDOCINO,Anchor Bay,Gualala,,,,,,
CA,California,MENDOCINO,Gualala,Gualala,,,,,,
CA,California,SAN BERNARDINO,Guasti,Guasti,,,,,,
CA,California,SAN DIEGO,Guatay,Guatay,,,,,,
CA,California,SONOMA,Guerneville,Guerneville,,,,,,
CA,California,SONOMA,Guernewood,Guerneville,,,,,,
CA,California,YOLO,Guinda,Guinda,,,,,,
CA,California,MERCED,Gustine,Gustine,,,,,,
CA,California,MERCED,Santa Nella,Gustine,,,,,,
CA,California,LOS ANGELES,City Industry,Hacienda Heights,,,,,,
CA,California,LOS ANGELES,City Of Industry,Hacienda Heights,,,,,,
CA,California,LOS ANGELES,Hacienda Heights,Hacienda Heights,,,,,,
CA,California,LOS ANGELES,Hacienda Hts,Hacienda Heights,,,,,,
CA,California,LOS ANGELES,La Puente,Hacienda Heights,,,,,,
CA,California,SAN MATEO,Half Moon Bay,Half Moon Bay,,,,,,
CA,California,SAN MATEO,Princeton By The Sea,Half Moon Bay,,,,,,
CA,California,GLENN,Hamilton City,Hamilton City,,,,,,
CA,California,GLENN,Mills Orchard,Hamilton City,,,,,,
CA,California,KINGS,Hanford,Hanford,,,,,,
CA,California,SISKIYOU,Happy Camp,Happy Camp,,,,,,
CA,California,LOS ANGELES,Harbor City,Harbor City,,,,,,
CA,California,SAN LUIS OBISPO,Harmony,Harmony,,,,,,
CA,California,SHASTA,Hat Creek,Hat Creek,,,,,,
CA,California,CALAVERAS,Hathaway Pines,Hathaway Pines,,,,,,
CA,California,CALAVERAS,Hathaway Pnes,Hathaway Pines,,,,,,
CA,California,LOS ANGELES,Hawaiian Gardens,Hawaiian Gardens,,,,,,
CA,California,LOS ANGELES,Hawaiian Gdns,Hawaiian Gardens,,,,,,
CA,California,LOS ANGELES,Lakewood,Hawaiian Gardens,,,,,,
CA,California,LOS ANGELES,Hawthorne,Hawthorne,,,,,,
CA,California,LOS ANGELES,Holly Park,Hawthorne,,,,,,
CA,California,LOS ANGELES,Hollyglen,Hawthorne,,,,,,
CA,California,TRINITY,Hayfork,Hayfork,,,,,,
CA,California,TRINITY,Peanut,Hayfork,,,,,,
CA,California,ALAMEDA,Hayward,Hayward,,,,,,
CA,California,ALAMEDA,Mount Eden,Hayward,,,,,,
CA,California,SONOMA,Healdsburg,Healdsburg,,,,,,
CA,California,IMPERIAL,Heber,Heber,,,,,,
CA,California,SAN BERNARDINO,Helendale,Helendale,,,,,,
CA,California,SAN BERNARDINO,Silver Lakes,Helendale,,,,,,
CA,California,FRESNO,Helm,Helm,,,,,,
CA,California,RIVERSIDE,Hemet,Hemet,,,,,,
CA,California,SACRAMENTO,Clay,Herald,,,,,,
CA,California,SACRAMENTO,Herald,Herald,,,,,,
CA,California,CONTRA COSTA,Hercules,Hercules,,,,,,
CA,California,CONTRA COSTA,Rodeo,Hercules,,,,,,
CA,California,LASSEN,Herlong,Herlong,,,,,,
CA,California,LASSEN,Patton Village,Herlong,,,,,,
CA,California,LASSEN,Sierra Army Depot,Herlong,,,,,,
CA,California,LOS ANGELES,Hermosa Beach,Hermosa Beach,,,,,,
CA,California,SAN BERNARDINO,Hesperia,Hesperia,,,,,,
CA,California,SAN BERNARDINO,Oak Hills,Hesperia,,,,,,
CA,California,STANISLAUS,Hickman,Hickman,,,,,,
CA,California,LAKE,Hidden Valley Lake,Hidden Valley Lake,,,,,,
CA,California,LAKE,Hidden Vl Lk,Hidden Valley Lake,,,,,,
CA,California,SAN BERNARDINO,Highland,Highland,,,,,,
CA,California,MERCED,Hilmar,Hilmar,,,,,,
CA,California,SAN BERNARDINO,Hinkley,Hinkley,,,,,,
CA,California,SAN BERNARDINO,Lockhart,Hinkley,,,,,,
CA,California,SAN BENITO,Hollister,Hollister,,,,,,
CA,California,SAN JOAQUIN,Holt,Holt,,,,,,
CA,California,IMPERIAL,Bonds Corner,Holtville,,,,,,
CA,California,IMPERIAL,Holtville,Holtville,,,,,,
CA,California,SANTA CLARA,Holy City,Holy City,,,,,,
CA,California,SANTA CLARA,Redwood Est,Holy City,,,,,,
CA,California,SANTA CLARA,Redwood Estates,Holy City,,,,,,
CA,California,RIVERSIDE,Homeland,Homeland,,,,,,
CA,California,PLACER,Homewood,Homewood,,,,,,
CA,California,PLACER,Tahoe Pines,Homewood,,,,,,
CA,California,HUMBOLDT,Honeydew,Honeydew,,,,,,
CA,California,SACRAMENTO,Hood,Hood,,,,,,
CA,California,HUMBOLDT,Hoopa,Hoopa,,,,,,
CA,California,HUMBOLDT,Hoopa Valley Indian Reservat,Hoopa,,,,,,
CA,California,HUMBOLDT,Resighini Rancheria,Hoopa,,,,,,
CA,California,HUMBOLDT,Weitchpec,Hoopa,,,,,,
CA,California,MENDOCINO,Hopland,Hopland,,,,,,
CA,California,SISKIYOU,Hilt,Hornbrook,,,,,,
CA,California,SISKIYOU,Hornbrook,Hornbrook,,,,,,
CA,California,MARIPOSA,Hornitos,Hornitos,,,,,,
CA,California,STANISLAUS,Hughson,Hughson,,,,,,
CA,California,FRESNO,Hume,Hume,,,,,,
CA,California,FRESNO,Miramonte,Hume,,,,,,
CA,California,ORANGE,Beach Center,Huntington Beach,,,,,,
CA,California,ORANGE,Huntingtn Bch,Huntington Beach,,,,,,
CA,California,ORANGE,Huntington,Huntington Beach,,,,,,
CA,California,ORANGE,Huntington Beach,Huntington Beach,,,,,,
CA,California,LOS ANGELES,Huntington Park,Huntington Park,,,,,,
CA,California,LOS ANGELES,Huntington Pk,Huntington Park,,,,,,
CA,California,LOS ANGELES,Walnut Park,Huntington Park,,,,,,
CA,California,FRESNO,Huron,Huron,,,,,,
CA,California,TRINITY,Hyampom,Hyampom,,,,,,
CA,California,HUMBOLDT,Hydesville,Hydesville,,,,,,
CA,California,SANTA CLARA,I B M,I B M,,,,,,
CA,California,RIVERSIDE,Idyllwild,Idyllwild,,,,,,
CA,California,SHASTA,Igo,Igo,,,,,,
CA,California,SHASTA,Ono,Igo,,,,,,
